"year","age","sex","group","chronic_liver_disease","poisonings","suicides","vehicle_transport","alcohol_induced","assault_homicide","drug_induced","legal_intervention","motor_accidents","all_cause","population"
2007,31,"Male","Hispanic",4,42,59,81,16,91,39,1,79,469,403393
2007,31,"Male","White Non-Hispanic",17,356,288,285,37,74,379,3,277,1631,1.10332e+006
2007,32,"Female","Black Non-Hispanic",1,13,15,20,4,26,16,0,20,353,265596
2007,32,"Female","Hispanic",1,13,9,23,2,15,14,0,23,186,366951
2007,32,"Female","White Non-Hispanic",6,150,94,81,12,27,182,0,77,802,1.14498e+006
2007,32,"Male","Black Non-Hispanic",4,26,38,85,3,171,32,3,85,604,235369
2007,32,"Male","Hispanic",11,47,51,83,18,80,48,3,82,460,409795
2007,32,"Male","White Non-Hispanic",18,342,308,291,37,60,379,6,272,1686,1.16536e+006
2007,33,"Female","Black Non-Hispanic",0,19,2,19,0,17,22,0,18,315,257833
2007,33,"Female","Hispanic",5,13,12,14,4,9,18,0,14,172,346814
2007,33,"Female","White Non-Hispanic",18,149,75,101,23,31,178,0,99,858,1.1167e+006
2007,33,"Male","Black Non-Hispanic",0,44,48,72,3,166,48,2,68,662,227868
2007,33,"Male","Hispanic",9,45,40,96,20,63,42,3,89,456,390465
2007,33,"Male","White Non-Hispanic",20,309,313,267,31,70,349,4,251,1686,1.13017e+006
2007,34,"Female","Black Non-Hispanic",4,13,9,17,2,18,16,0,16,382,268078
2007,34,"Female","Hispanic",4,11,5,20,4,10,14,0,19,191,333541
2007,34,"Female","White Non-Hispanic",13,166,99,105,16,22,198,0,102,975,1.15309e+006
2007,34,"Male","Black Non-Hispanic",3,34,32,68,8,171,38,0,66,684,238241
2007,34,"Male","Hispanic",30,40,56,93,38,70,34,3,89,501,387408
2007,34,"Male","White Non-Hispanic",37,360,340,272,62,65,392,6,249,1846,1.16189e+006
2007,35,"Female","Black Non-Hispanic",1,24,5,24,2,26,26,0,24,456,280631
2007,35,"Female","Hispanic",5,16,7,16,4,9,17,0,16,207,363009
2007,35,"Female","White Non-Hispanic",21,180,110,111,31,26,226,1,107,1147,1.23965e+006
2007,35,"Male","Black Non-Hispanic",3,47,37,91,7,137,50,0,89,706,250511
2007,35,"Male","Hispanic",11,51,40,71,21,60,48,5,64,487,383639
2007,35,"Male","White Non-Hispanic",35,366,351,329,51,59,401,3,314,2067,1.25737e+006
2007,36,"Female","Black Non-Hispanic",3,28,12,21,5,34,32,0,21,481,294129
2007,36,"Female","Hispanic",2,16,11,25,3,10,19,0,25,226,360989
2007,36,"Female","White Non-Hispanic",31,183,119,95,33,47,224,0,93,1265,1.34898e+006
2007,36,"Male","Black Non-Hispanic",3,40,46,83,9,144,47,0,77,786,258585
2007,36,"Male","Hispanic",22,59,43,90,27,42,60,3,86,503,375720
2007,36,"Male","White Non-Hispanic",50,361,372,319,73,80,401,8,299,2327,1.3597e+006
2007,37,"Female","Black Non-Hispanic",4,23,9,17,4,23,28,0,17,493,294165
2007,37,"Female","Hispanic",5,17,10,25,5,9,23,0,23,223,356015
2007,37,"Female","White Non-Hispanic",38,227,93,112,34,36,257,0,111,1387,1.37707e+006
2007,37,"Male","Black Non-Hispanic",6,58,36,99,10,126,63,1,93,860,260902
2007,37,"Male","Hispanic",28,63,53,77,40,58,62,4,71,563,381894
2007,37,"Male","White Non-Hispanic",57,391,378,316,100,78,438,6,297,2509,1.39904e+006
2007,38,"Female","Black Non-Hispanic",4,22,9,19,5,19,32,0,18,577,271228
2007,38,"Female","Hispanic",7,16,9,27,9,8,21,0,27,249,324486
2007,38,"Female","White Non-Hispanic",41,223,102,111,54,28,250,0,109,1490,1.31948e+006
2007,38,"Male","Black Non-Hispanic",5,44,31,65,13,107,54,7,62,810,240988
2007,38,"Male","Hispanic",33,61,34,73,30,38,64,0,69,545,354175
2007,38,"Male","White Non-Hispanic",64,391,405,337,90,54,429,7,319,2635,1.3325e+006
2007,39,"Female","Black Non-Hispanic",4,38,10,33,8,34,43,0,32,652,273567
2007,39,"Female","Hispanic",10,10,5,21,8,12,14,0,21,239,327613
2007,39,"Female","White Non-Hispanic",53,221,117,108,58,25,272,1,104,1570,1.29703e+006
2007,39,"Male","Black Non-Hispanic",8,50,25,64,13,120,62,0,62,930,242664
2007,39,"Male","Hispanic",30,38,33,62,40,38,43,1,59,526,345084
2007,39,"Male","White Non-Hispanic",96,380,376,287,135,68,424,5,272,2690,1.30964e+006
2007,40,"Female","Black Non-Hispanic",10,31,6,16,10,30,39,0,16,657,273215
2007,40,"Female","Hispanic",8,14,9,28,3,11,18,0,28,260,317591
2007,40,"Female","White Non-Hispanic",61,219,127,133,72,37,267,3,130,1856,1.3234e+006
2007,40,"Male","Black Non-Hispanic",17,42,31,69,19,88,45,3,65,908,241478
2007,40,"Male","Hispanic",34,62,49,67,38,34,62,1,62,587,331565
2007,40,"Male","White Non-Hispanic",82,419,440,329,110,70,475,3,308,3020,1.32569e+006
2007,41,"Female","Black Non-Hispanic",9,41,10,22,10,14,46,0,22,710,288003
2007,41,"Female","Hispanic",8,9,6,14,6,10,14,0,14,274,314202
2007,41,"Female","White Non-Hispanic",72,278,170,106,74,39,351,0,102,2035,1.3715e+006
2007,41,"Male","Black Non-Hispanic",16,53,32,75,22,98,63,3,71,1035,256665
2007,41,"Male","Hispanic",45,57,32,66,53,28,62,1,62,640,333559
2007,41,"Male","White Non-Hispanic",112,422,414,341,164,78,458,8,312,3443,1.37527e+006
2007,42,"Female","Black Non-Hispanic",13,34,7,18,15,31,41,0,17,829,306825
2007,42,"Female","Hispanic",10,16,8,29,9,7,22,0,29,262,318511
2007,42,"Female","White Non-Hispanic",81,286,138,127,96,33,337,0,123,2288,1.48532e+006
2007,42,"Male","Black Non-Hispanic",16,59,32,73,18,90,70,3,72,1170,274956
2007,42,"Male","Hispanic",59,64,43,64,69,36,66,1,60,684,336748
2007,42,"Male","White Non-Hispanic",158,485,464,345,197,73,547,5,331,3923,1.49344e+006
2007,43,"Female","Black Non-Hispanic",16,45,7,24,13,24,57,0,22,935,306423
2007,43,"Female","Hispanic",15,16,9,18,15,11,18,0,17,357,309429
2007,43,"Female","White Non-Hispanic",110,317,174,130,115,45,396,0,127,2711,1.54432e+006
2007,43,"Male","Black Non-Hispanic",22,76,25,65,29,87,83,0,58,1316,270177
2007,43,"Male","Hispanic",53,59,37,64,54,44,64,2,62,738,321694
2007,43,"Male","White Non-Hispanic",186,533,504,365,223,68,597,3,346,4487,1.53861e+006
2007,44,"Female","Black Non-Hispanic",15,40,11,22,15,30,55,0,21,1026,297185
2007,44,"Female","Hispanic",10,18,8,21,10,9,23,0,20,361,293705
2007,44,"Female","White Non-Hispanic",121,324,176,149,133,45,392,0,140,3078,1.55409e+006
2007,44,"Male","Black Non-Hispanic",25,67,34,78,32,93,83,0,74,1460,261993
2007,44,"Male","Hispanic",67,57,53,54,66,28,63,1,52,764,301620
2007,44,"Male","White Non-Hispanic",257,475,505,391,299,83,530,4,369,5038,1.5383e+006
2007,45,"Female","Black Non-Hispanic",27,48,8,26,22,29,55,0,25,1137,293146
2007,45,"Female","Hispanic",17,12,10,17,13,3,20,0,17,353,284273
2007,45,"Female","White Non-Hispanic",132,347,179,148,142,43,423,0,143,3258,1.57734e+006
2007,45,"Male","Black Non-Hispanic",27,78,31,84,33,61,79,3,76,1510,259656
2007,45,"Male","Hispanic",83,67,39,65,85,32,72,1,60,828,293096
2007,45,"Male","White Non-Hispanic",310,501,503,411,348,78,559,6,381,5547,1.56054e+006
2007,46,"Female","Black Non-Hispanic",28,37,8,28,21,27,42,0,27,1168,295900
2007,46,"Female","Hispanic",15,18,8,20,12,13,24,0,20,386,273747
2007,46,"Female","White Non-Hispanic",163,357,167,167,174,45,437,1,165,3781,1.6228e+006
2007,46,"Male","Black Non-Hispanic",37,77,22,85,48,73,86,2,83,1607,262087
2007,46,"Male","Hispanic",85,57,31,45,90,30,56,2,42,849,279269
2007,46,"Male","White Non-Hispanic",292,518,567,437,362,64,593,4,399,6226,1.60798e+006
2007,47,"Female","Black Non-Hispanic",29,63,9,18,19,28,83,0,17,1394,308915
2007,47,"Female","Hispanic",20,17,3,18,20,2,19,0,18,445,275789
2007,47,"Female","White Non-Hispanic",157,376,178,142,139,40,473,0,137,4085,1.6437e+006
2007,47,"Male","Black Non-Hispanic",37,83,24,66,41,77,96,2,63,1776,275750
2007,47,"Male","Hispanic",89,63,29,64,93,25,66,1,56,902,285282
2007,47,"Male","White Non-Hispanic",341,504,551,400,353,86,588,1,375,6488,1.6416e+006
2007,48,"Female","Black Non-Hispanic",20,57,6,19,17,15,68,1,18,1399,290520
2007,48,"Female","Hispanic",27,13,4,14,15,4,17,0,14,471,250566
2007,48,"Female","White Non-Hispanic",195,362,186,126,190,36,459,1,121,4431,1.60844e+006
2007,48,"Male","Black Non-Hispanic",56,86,34,63,61,68,96,2,57,1889,256955
2007,48,"Male","Hispanic",84,58,41,58,81,24,62,3,53,947,252023
2007,48,"Male","White Non-Hispanic",367,479,537,369,395,76,569,5,333,7029,1.58842e+006
2007,49,"Female","Black Non-Hispanic",38,46,9,27,33,20,52,0,27,1497,285049
2007,49,"Female","Hispanic",20,14,14,16,14,3,17,0,15,456,239977
2007,49,"Female","White Non-Hispanic",164,351,186,120,159,30,432,0,117,4548,1.6323e+006
2007,49,"Male","Black Non-Hispanic",47,100,23,57,55,78,115,0,54,2076,253082
2007,49,"Male","Hispanic",79,49,25,55,62,17,53,0,52,915,240197
2007,49,"Male","White Non-Hispanic",392,505,519,408,418,61,577,6,384,7749,1.61256e+006
2007,50,"Female","Black Non-Hispanic",25,60,4,30,18,17,72,0,30,1662,280409
2007,50,"Female","Hispanic",27,8,7,13,12,3,10,0,13,466,231522
2007,50,"Female","White Non-Hispanic",200,351,175,139,169,25,433,0,132,5056,1.61966e+006
2007,50,"Male","Black Non-Hispanic",75,86,13,54,65,62,108,0,53,2209,245725
2007,50,"Male","Hispanic",95,43,25,48,87,17,45,2,46,978,228134
2007,50,"Male","White Non-Hispanic",428,482,493,365,479,70,538,2,335,8355,1.58719e+006
2007,51,"Female","Black Non-Hispanic",34,37,7,18,23,12,47,0,18,1712,271680
2007,51,"Female","Hispanic",24,12,9,18,19,6,16,0,18,514,221821
2007,51,"Female","White Non-Hispanic",205,329,174,134,184,31,414,0,129,5394,1.57178e+006
2007,51,"Male","Black Non-Hispanic",77,93,27,66,75,62,109,1,65,2454,237461
2007,51,"Male","Hispanic",116,50,32,44,97,15,56,1,41,1051,218135
2007,51,"Male","White Non-Hispanic",468,453,487,381,470,71,493,6,344,8853,1.54309e+006
2007,52,"Female","Black Non-Hispanic",41,50,5,18,25,11,57,0,18,1687,268265
2007,52,"Female","Hispanic",29,25,12,16,17,7,33,0,15,557,215513
2007,52,"Female","White Non-Hispanic",193,290,174,128,172,26,376,0,118,5529,1.57737e+006
2007,52,"Male","Black Non-Hispanic",72,103,25,66,65,50,120,0,61,2520,235403
2007,52,"Male","Hispanic",103,44,38,50,92,20,47,0,47,1063,212528
2007,52,"Male","White Non-Hispanic",468,430,528,340,444,63,502,2,317,9328,1.55225e+006
2007,53,"Female","Black Non-Hispanic",26,48,10,26,15,8,60,0,24,1732,254567
2007,53,"Female","Hispanic",25,8,2,8,13,2,10,0,8,532,199683
2007,53,"Female","White Non-Hispanic",196,259,162,120,153,24,343,0,113,5755,1.54e+006
2007,53,"Male","Black Non-Hispanic",49,89,22,60,59,42,105,0,55,2588,219274
2007,53,"Male","Hispanic",97,38,24,40,75,15,41,1,40,1021,193404
2007,53,"Male","White Non-Hispanic",519,356,486,384,490,72,411,2,358,10120,1.50121e+006
2007,54,"Female","Black Non-Hispanic",23,41,9,10,13,12,48,0,9,1817,240540
2007,54,"Female","Hispanic",34,11,5,13,20,1,14,0,13,586,190922
2007,54,"Female","White Non-Hispanic",165,220,166,121,142,22,295,0,118,6130,1.50902e+006
2007,54,"Male","Black Non-Hispanic",75,79,21,62,64,44,96,2,58,2631,206464
2007,54,"Male","Hispanic",98,36,33,46,91,14,40,1,42,1080,180525
2007,54,"Male","White Non-Hispanic",496,304,448,338,466,55,378,1,311,10236,1.4639e+006
2007,55,"Female","Black Non-Hispanic",29,35,4,16,18,9,40,0,16,1789,228100
2007,55,"Female","Hispanic",25,9,4,15,16,3,14,0,15,590,177083
2007,55,"Female","White Non-Hispanic",168,175,151,113,127,22,242,0,107,6342,1.45787e+006
2007,55,"Male","Black Non-Hispanic",80,72,17,51,61,38,84,2,47,2741,191788
2007,55,"Male","Hispanic",95,16,22,34,79,11,21,1,31,1031,165873
2007,55,"Male","White Non-Hispanic",490,307,461,330,468,57,362,0,303,10969,1.41086e+006
2007,56,"Female","Black Non-Hispanic",34,24,4,18,18,4,31,0,18,1883,228905
2007,56,"Female","Hispanic",19,8,3,14,11,2,8,0,14,641,171659
2007,56,"Female","White Non-Hispanic",182,166,133,101,143,18,247,0,98,6617,1.43221e+006
2007,56,"Male","Black Non-Hispanic",90,71,15,58,65,34,88,0,57,2855,192534
2007,56,"Male","Hispanic",75,25,20,26,72,10,34,0,24,1071,162113
2007,56,"Male","White Non-Hispanic",483,216,422,316,441,43,272,1,293,11067,1.38221e+006
2007,57,"Female","Black Non-Hispanic",33,23,6,18,19,4,34,0,18,1918,226325
2007,57,"Female","Hispanic",18,9,8,12,5,4,16,0,12,613,170470
2007,57,"Female","White Non-Hispanic",186,136,137,125,137,20,193,0,120,7122,1.41476e+006
2007,57,"Male","Black Non-Hispanic",73,58,13,40,64,43,73,1,37,2902,192722
2007,57,"Male","Hispanic",77,15,20,37,71,9,18,0,34,1083,159059
2007,57,"Male","White Non-Hispanic",483,208,393,297,457,35,254,3,268,11804,1.37074e+006
2007,58,"Female","Black Non-Hispanic",37,16,4,21,20,13,17,0,21,1987,207513
2007,58,"Female","Hispanic",23,10,1,9,10,1,11,0,9,641,153860
2007,58,"Female","White Non-Hispanic",184,131,134,106,119,14,196,0,101,7687,1.39187e+006
2007,58,"Male","Black Non-Hispanic",66,49,11,41,58,29,61,0,37,2890,173930
2007,58,"Male","Hispanic",83,17,16,30,72,10,24,0,28,1056,142437
2007,58,"Male","White Non-Hispanic",471,182,375,319,427,33,240,0,294,12366,1.33698e+006
2007,59,"Female","Black Non-Hispanic",25,16,2,13,18,5,20,0,13,2054,194618
2007,59,"Female","Hispanic",21,7,4,10,12,1,9,0,10,666,147283
2007,59,"Female","White Non-Hispanic",169,121,136,111,129,18,183,0,105,8620,1.39377e+006
2007,59,"Male","Black Non-Hispanic",71,53,22,39,63,30,56,2,35,2932,161371
2007,59,"Male","Hispanic",57,10,25,24,48,9,13,0,21,1072,133117
2007,59,"Male","White Non-Hispanic",475,136,334,264,409,42,167,1,244,13212,1.33767e+006
2007,60,"Female","Black Non-Hispanic",23,11,3,12,12,4,13,0,12,2025,180971
2007,60,"Female","Hispanic",22,3,3,12,13,3,5,0,12,706,138622
2007,60,"Female","White Non-Hispanic",185,103,128,121,126,15,150,0,113,9711,1.48668e+006
2007,60,"Male","Black Non-Hispanic",43,28,11,34,54,29,35,0,33,2834,148894
2007,60,"Male","Hispanic",62,12,17,17,50,11,14,1,16,1068,123882
2007,60,"Male","White Non-Hispanic",401,133,410,263,349,39,182,0,234,14804,1.41922e+006
2007,61,"Female","Black Non-Hispanic",20,13,3,13,11,4,16,0,13,1830,151823
2007,61,"Female","Hispanic",24,1,2,5,12,2,4,0,5,663,124983
2007,61,"Female","White Non-Hispanic",146,79,95,94,95,12,122,0,93,8139,1.08987e+006
2007,61,"Male","Black Non-Hispanic",39,25,8,29,44,13,27,0,29,2547,123414
2007,61,"Male","Hispanic",76,8,9,12,59,5,10,1,11,1069,110560
2007,61,"Male","White Non-Hispanic",337,79,285,220,318,22,113,2,199,12333,1.03673e+006
2007,62,"Female","Black Non-Hispanic",19,14,4,9,13,0,15,0,9,1889,151818
2007,62,"Female","Hispanic",20,7,2,6,7,2,6,0,6,712,118533
2007,62,"Female","White Non-Hispanic",138,77,71,83,85,18,103,0,83,8784,1.09325e+006
2007,62,"Male","Black Non-Hispanic",48,17,8,32,49,15,22,0,30,2634,122227
2007,62,"Male","Hispanic",63,7,11,16,39,6,12,0,15,1067,106095
2007,62,"Male","White Non-Hispanic",362,59,239,196,315,27,82,1,177,12856,1.03265e+006
2007,63,"Female","Black Non-Hispanic",19,3,0,13,10,2,5,0,13,1923,143478
2007,63,"Female","Hispanic",30,1,1,12,4,1,2,0,12,695,112196
2007,63,"Female","White Non-Hispanic",172,52,76,84,91,12,83,0,81,9816,1.09412e+006
2007,63,"Male","Black Non-Hispanic",43,19,7,32,40,20,21,1,30,2734,114918
2007,63,"Male","Hispanic",70,6,8,20,60,3,11,0,17,1117,95567
2007,63,"Male","White Non-Hispanic",365,68,250,215,322,29,96,1,192,14470,1.02586e+006
2007,64,"Female","Black Non-Hispanic",20,6,2,6,13,5,7,0,6,2078,140677
2007,64,"Female","Hispanic",29,3,1,8,11,1,2,0,7,733,105906
2007,64,"Female","White Non-Hispanic",155,52,82,94,85,18,73,0,91,11061,1.1426e+006
2007,64,"Male","Black Non-Hispanic",45,13,9,21,43,15,16,0,18,2754,110635
2007,64,"Male","Hispanic",65,2,14,17,52,1,4,0,15,1130,88834
2007,64,"Male","White Non-Hispanic",375,57,281,214,325,25,71,1,191,16096,1.06438e+006
2007,65,"Female","Black Non-Hispanic",11,5,0,6,5,3,6,0,6,2051,128983
2007,65,"Female","Hispanic",27,0,1,6,5,0,1,0,6,768,97427
2007,65,"Female","White Non-Hispanic",137,33,52,85,80,15,53,0,84,10939,1.00404e+006
2007,65,"Male","Black Non-Hispanic",42,11,13,22,44,13,14,0,21,2726,99359
2007,65,"Male","Hispanic",59,2,8,21,48,2,5,0,20,1155,81366
2007,65,"Male","White Non-Hispanic",300,38,213,229,230,21,52,2,214,15177,923037
2007,66,"Female","Black Non-Hispanic",17,3,1,7,9,3,3,0,7,2101,122668
2007,66,"Female","Hispanic",20,0,1,4,5,0,0,0,4,754,90943
2007,66,"Female","White Non-Hispanic",139,36,62,82,63,6,64,0,82,10821,925925
2007,66,"Male","Black Non-Hispanic",36,14,6,18,34,9,20,0,17,2691,93411
2007,66,"Male","Hispanic",60,5,5,16,38,3,5,0,11,1158,76825
2007,66,"Male","White Non-Hispanic",297,35,192,173,212,21,42,2,163,15036,843756
2007,67,"Female","Black Non-Hispanic",10,2,0,9,4,1,2,0,9,2233,122888
2007,67,"Female","Hispanic",22,2,0,10,7,0,1,0,10,810,91622
2007,67,"Female","White Non-Hispanic",147,24,52,79,64,12,45,0,76,11141,893133
2007,67,"Male","Black Non-Hispanic",32,8,6,28,34,7,12,0,27,2613,93808
2007,67,"Male","Hispanic",46,4,12,16,31,2,6,0,13,1116,75734
2007,67,"Male","White Non-Hispanic",258,25,214,166,221,17,42,0,155,15336,810758
2007,68,"Female","Black Non-Hispanic",10,3,2,5,5,2,3,0,5,2138,110216
2007,68,"Female","Hispanic",20,1,1,3,5,0,1,0,3,835,84478
2007,68,"Female","White Non-Hispanic",160,23,42,86,59,16,43,0,83,11852,855287
2007,68,"Male","Black Non-Hispanic",27,6,5,16,23,13,9,0,15,2713,84057
2007,68,"Male","Hispanic",35,3,12,18,32,2,3,0,18,1116,69052
2007,68,"Male","White Non-Hispanic",288,30,190,157,206,15,36,1,140,16003,771552
2007,69,"Female","Black Non-Hispanic",13,0,1,15,7,4,1,0,15,2349,107978
2007,69,"Female","Hispanic",36,1,2,6,7,1,1,0,6,875,81335
2007,69,"Female","White Non-Hispanic",135,22,33,73,51,8,38,0,73,12716,838509
2007,69,"Male","Black Non-Hispanic",22,11,6,17,19,13,11,0,17,2709,79759
2007,69,"Male","Hispanic",38,3,12,11,24,5,3,0,11,1219,63946
2007,69,"Male","White Non-Hispanic",226,23,204,143,181,12,38,0,131,16893,745585
2007,70,"Female","Black Non-Hispanic",15,2,1,10,8,4,3,0,10,2318,99295
2007,70,"Female","Hispanic",20,2,2,7,1,0,3,0,7,880,76294
2007,70,"Female","White Non-Hispanic",145,15,38,72,52,7,31,0,70,13172,783327
2007,70,"Male","Black Non-Hispanic",17,4,8,16,26,2,3,0,16,2716,72874
2007,70,"Male","Hispanic",44,5,9,15,31,7,5,0,14,1169,59550
2007,70,"Male","White Non-Hispanic",231,23,139,139,163,14,35,0,129,16990,686663
2007,71,"Female","Black Non-Hispanic",11,1,0,12,2,3,1,0,12,2359,99876
2007,71,"Female","Hispanic",24,0,2,6,4,1,0,0,6,966,74225
2007,71,"Female","White Non-Hispanic",153,13,39,82,53,10,27,0,79,14152,773097
2007,71,"Male","Black Non-Hispanic",26,4,4,22,22,8,4,0,21,2790,72005
2007,71,"Male","Hispanic",45,3,7,12,29,3,4,0,12,1201,57268
2007,71,"Male","White Non-Hispanic",197,15,156,174,147,19,28,0,157,18129,671519
2007,72,"Female","Black Non-Hispanic",14,2,1,5,2,5,3,0,5,2687,98030
2007,72,"Female","Hispanic",34,0,2,7,5,3,1,0,7,1081,73270
2007,72,"Female","White Non-Hispanic",166,21,31,81,44,8,35,0,81,15458,770404
2007,72,"Male","Black Non-Hispanic",22,5,5,20,25,3,3,0,19,2805,69128
2007,72,"Male","Hispanic",43,1,4,13,27,1,1,0,12,1283,55647
2007,72,"Male","White Non-Hispanic",222,26,178,147,136,9,35,0,135,19106,656693
2007,73,"Female","Black Non-Hispanic",15,5,1,8,5,2,4,0,8,2570,89170
2007,73,"Female","Hispanic",28,0,0,9,5,1,0,0,9,1048,64754
2007,73,"Female","White Non-Hispanic",162,13,32,87,33,7,25,0,86,15876,706994
2007,73,"Male","Black Non-Hispanic",28,5,5,13,16,2,4,0,12,2745,60679
2007,73,"Male","Hispanic",36,1,10,22,21,2,1,0,20,1265,49249
2007,73,"Male","White Non-Hispanic",220,12,156,165,120,19,17,0,150,19562,594285
2007,74,"Female","Black Non-Hispanic",12,1,0,14,1,0,1,0,13,2707,86426
2007,74,"Female","Hispanic",28,1,0,9,4,0,1,0,9,1132,61790
2007,74,"Female","White Non-Hispanic",151,18,22,91,28,4,26,0,87,17348,707085
2007,74,"Male","Black Non-Hispanic",19,1,6,17,16,8,2,0,15,2869,57717
2007,74,"Male","Hispanic",35,3,9,12,22,2,3,0,11,1296,45848
2007,74,"Male","White Non-Hispanic",196,16,166,164,110,12,24,0,156,20635,583735
2007,75,"Female","Black Non-Hispanic",10,3,1,6,1,2,3,0,6,2773,79351
2007,75,"Female","Hispanic",29,0,1,6,2,2,0,0,6,1189,58856
2007,75,"Female","White Non-Hispanic",154,18,32,78,37,9,32,0,76,19240,697793
2007,75,"Male","Black Non-Hispanic",17,2,7,20,12,9,3,0,19,2863,51418
2007,75,"Male","Hispanic",27,1,7,5,18,1,1,0,5,1355,42795
2007,75,"Male","White Non-Hispanic",189,7,170,162,116,19,12,0,153,22354,563717
2007,76,"Female","Black Non-Hispanic",10,1,1,8,0,1,2,0,8,2779,75660
2007,76,"Female","Hispanic",24,1,1,5,4,1,1,0,5,1305,57534
2007,76,"Female","White Non-Hispanic",161,12,31,115,31,8,28,0,113,20992,700240
2007,76,"Male","Black Non-Hispanic",15,5,6,14,15,8,5,0,13,2671,48151
2007,76,"Male","Hispanic",25,0,12,13,18,1,1,0,7,1471,41955
2007,76,"Male","White Non-Hispanic",210,9,192,159,89,13,22,0,149,23766,555029
2007,77,"Female","Black Non-Hispanic",8,1,1,7,3,2,2,0,7,3085,77162
2007,77,"Female","Hispanic",26,1,0,9,3,1,1,0,9,1449,56820
2007,77,"Female","White Non-Hispanic",133,19,18,92,28,4,22,0,90,22744,702845
2007,77,"Male","Black Non-Hispanic",15,0,7,12,16,8,0,0,12,2872,47289
2007,77,"Male","Hispanic",32,0,7,11,18,3,1,0,11,1544,40381
2007,77,"Male","White Non-Hispanic",194,13,229,170,104,2,22,0,163,25179,541584
2007,78,"Female","Black Non-Hispanic",4,3,2,8,3,1,3,0,7,3037,69666
2007,78,"Female","Hispanic",29,1,1,6,8,0,1,0,6,1462,51615
2007,78,"Female","White Non-Hispanic",166,20,35,107,38,7,28,0,106,24388,665121
2007,78,"Male","Black Non-Hispanic",15,1,6,16,7,8,1,0,16,2789,41085
2007,78,"Male","Hispanic",33,1,4,15,17,0,1,0,15,1440,35983
2007,78,"Male","White Non-Hispanic",169,10,190,158,72,7,17,0,150,25965,501626
2007,79,"Female","Black Non-Hispanic",5,3,0,4,0,2,4,0,4,3250,66433
2007,79,"Female","Hispanic",23,1,1,7,2,0,1,0,6,1500,48259
2007,79,"Female","White Non-Hispanic",143,20,33,92,26,8,39,0,91,26758,661173
2007,79,"Male","Black Non-Hispanic",8,1,2,12,9,3,0,0,12,2644,37467
2007,79,"Male","Hispanic",23,1,8,9,12,1,2,0,9,1470,32941
2007,79,"Male","White Non-Hispanic",189,13,164,156,93,9,17,0,153,27657,482500
2007,80,"Female","Black Non-Hispanic",7,1,1,5,2,1,4,0,5,3168,61480
2007,80,"Female","Hispanic",30,0,0,9,3,2,0,0,8,1583,43060
2007,80,"Female","White Non-Hispanic",139,13,26,112,20,11,27,0,109,28505,635902
2007,80,"Male","Black Non-Hispanic",4,1,3,13,6,2,1,0,12,2726,33957
2007,80,"Male","Hispanic",14,1,8,8,9,1,1,0,8,1506,29354
2007,80,"Male","White Non-Hispanic",181,19,153,159,72,8,21,1,153,28715,447109
2007,81,"Female","Black Non-Hispanic",1,1,0,6,0,3,1,0,6,3376,59052
2007,81,"Female","Hispanic",14,0,0,9,2,0,0,0,8,1619,40326
2007,81,"Female","White Non-Hispanic",145,14,31,104,22,10,24,0,103,30625,610184
2007,81,"Male","Black Non-Hispanic",6,0,1,14,6,1,0,0,13,2603,31393
2007,81,"Male","Hispanic",8,0,5,9,3,0,0,0,9,1490,26564
2007,81,"Male","White Non-Hispanic",133,8,165,144,58,13,15,0,140,29273,410785
2007,82,"Female","Black Non-Hispanic",5,3,0,6,1,2,3,0,5,3547,55541
2007,82,"Female","Hispanic",20,2,0,7,2,1,3,0,7,1627,37794
2007,82,"Female","White Non-Hispanic",147,14,16,100,21,14,29,0,100,33388,596089
2007,82,"Male","Black Non-Hispanic",3,0,4,6,1,2,0,0,6,2576,28391
2007,82,"Male","Hispanic",13,0,3,9,8,1,0,0,8,1427,23582
2007,82,"Male","White Non-Hispanic",132,13,149,124,57,4,21,0,118,29780,381984
2007,83,"Female","Black Non-Hispanic",7,2,0,6,2,3,3,0,6,3425,48918
2007,83,"Female","Hispanic",19,0,0,4,4,0,0,0,4,1658,33131
2007,83,"Female","White Non-Hispanic",121,8,21,92,19,7,17,0,90,34942,560603
